osmid,geometry,type,district
444864900,"POLYGON ((44.5590415 40.2055236, 44.5590267 40.2055108, 44.5590415 40.2054985, 44.5590428 40.2054816, 44.5590723 40.2054539, 44.5591152 40.2054258, 44.5591561 40.2054027, 44.5592104 40.205374, 44.5592567 40.205351, 44.5592681 40.2053464, 44.5592855 40.2053459, 44.559299 40.2053367, 44.5593043 40.2053413, 44.5592963 40.2053505, 44.5592943 40.2053566, 44.5592943 40.2053653, 44.559299 40.2053715, 44.5593097 40.2053751, 44.5593218 40.2053756, 44.5593224 40.2053874, 44.559313 40.2053868, 44.559305 40.2053966, 44.5592983 40.2054032, 44.5592869 40.2054058, 44.5592285 40.2054068, 44.5590415 40.2055236))",sport,Nor-norq
444864902,"POLYGON ((44.5578838 40.2040595, 44.5579501 40.2039858, 44.557989 40.2040175, 44.5580809 40.204059, 44.5580695 40.2040657, 44.5580675 40.2040749, 44.5580715 40.2040815, 44.5580775 40.2040877, 44.5581017 40.204102, 44.558044 40.2041748, 44.5580527 40.2041865, 44.5580539 40.204189, 44.5580527 40.2041911, 44.5580497 40.204192, 44.5580472 40.2041914, 44.5580442 40.20419, 44.5579967 40.2041644, 44.5579921 40.2041631, 44.5579877 40.2041623, 44.5579833 40.2041626, 44.5579783 40.2041634, 44.557977 40.2041667, 44.5579766 40.2041698, 44.5579783 40.2041749, 44.5579817 40.2041792, 44.5579776 40.2041821, 44.5579689 40.2041767, 44.5579511 40.2041595, 44.5579384 40.2041452, 44.5579243 40.2041267, 44.5579129 40.2041068, 44.5578975 40.2040832, 44.5578838 40.2040595))",sport,Nor-norq
444864903,"POLYGON ((44.558094 40.2049106, 44.5581629 40.2048619, 44.5582367 40.2049229, 44.5581677 40.2049715, 44.558094 40.2049106))",sport,Nor-norq
444864904,"POLYGON ((44.5584085 40.2048665, 44.5584642 40.2049219, 44.5585977 40.2048436, 44.5585419 40.2047882, 44.5584085 40.2048665))",sport,Nor-norq
444864905,"POLYGON ((44.5584373 40.2043667, 44.5583672 40.2044149, 44.5584573 40.2044912, 44.5584503 40.2044961, 44.5585071 40.2045442, 44.5585007 40.2045486, 44.5585563 40.2045957, 44.5586398 40.2045382, 44.5584373 40.2043667))",sport,Nor-norq
444879167,"POLYGON ((44.4914404 40.2222952, 44.4912102 40.222113, 44.49125 40.2220837, 44.491354 40.2220071, 44.4916191 40.2222169, 44.4915483 40.2222692, 44.4914753 40.2223229, 44.4914404 40.2222952))",sport,Davitashen
445016210,"POLYGON ((44.5560345 40.2202204, 44.5560445 40.2201157, 44.5563367 40.220132, 44.5563267 40.2202367, 44.5560345 40.2202204))",sport,Avan
445684512,"POLYGON ((44.4332675 40.1621015, 44.433238 40.1621569, 44.433525 40.1622348, 44.4336498 40.1620411, 44.4335626 40.1620144, 44.4334701 40.1621579, 44.4332675 40.1621015))",shop,Malatia
445687458,"POLYGON ((44.4317508 40.162246, 44.4317722 40.1622809, 44.4318259 40.1622993, 44.43266 40.1624777, 44.4326922 40.1624695, 44.4329041 40.1619775, 44.4321987 40.1617746, 44.4321397 40.1617848, 44.4320968 40.1618279, 44.43196 40.161793, 44.4317508 40.162246))",kindergarten,Malatia
445687790,"POLYGON ((44.435986 40.1603786, 44.4356131 40.1609239, 44.4356856 40.160969, 44.435597 40.1611043, 44.4363025 40.1613277, 44.4367611 40.1607456, 44.4365626 40.1606533, 44.4362944 40.1605262, 44.435986 40.1603786))",school,Malatia
447622171,"POLYGON ((44.5627981 40.2106311, 44.5630663 40.2102831, 44.5633991 40.2104327, 44.5631308 40.2107807, 44.5627981 40.2106311))",kindergarten,Avan
447960753,"POLYGON ((44.5600254 40.2202211, 44.5601146 40.2202318, 44.5601919 40.2203092, 44.5602976 40.220254, 44.5603982 40.2202661, 44.5604154 40.2201832, 44.5603813 40.2201546, 44.5604267 40.2201289, 44.5603941 40.2200927, 44.5604392 40.2200685, 44.5604563 40.2199858, 44.5603777 40.2199763, 44.5603887 40.2199231, 44.5604815 40.2198643, 44.5603989 40.2197771, 44.5604123 40.2197589, 44.560355 40.2196962, 44.5603079 40.2197179, 44.56028 40.2196871, 44.5601886 40.2197329, 44.5601984 40.2197582, 44.5601078 40.2198235, 44.5601725 40.2198992, 44.5601622 40.2199489, 44.5600838 40.2199394, 44.5600663 40.2200237, 44.5600998 40.2200551, 44.5600546 40.22008, 44.5600879 40.2201146, 44.5600434 40.2201342, 44.5600254 40.2202211))",cafe,Avan
449041455,"POLYGON ((44.5582368 40.1998801, 44.5580957 40.1999971, 44.5582449 40.2001021, 44.5582285 40.2001157, 44.5582831 40.2001541, 44.5583912 40.2000644, 44.5583447 40.2000317, 44.5583941 40.1999908, 44.5582368 40.1998801))",work,Nor-norq
449287778,"POLYGON ((44.5002742 40.1941654, 44.5003849 40.1942034, 44.5004371 40.1941176, 44.5003264 40.1940777, 44.5002742 40.1941654))",work,Arabkir
454636441,"POLYGON ((44.4970449 40.2197756, 44.4969766 40.2197245, 44.4969608 40.2197368, 44.4969162 40.2197034, 44.4966693 40.2198957, 44.4964575 40.2200607, 44.4964891 40.2200843, 44.4964677 40.2201009, 44.496549 40.2201618, 44.4970449 40.2197756))",work,Davitashen
454670708,"POLYGON ((44.5040283 40.1547146, 44.5059626 40.1546512, 44.5060284 40.1558252, 44.5040942 40.1558886, 44.5040283 40.1547146))",shop,Shengavit
455451122,"POLYGON ((44.5178009 40.2096085, 44.5177841 40.209451, 44.5179661 40.2094397, 44.5179829 40.2095972, 44.5178009 40.2096085))",work,Arabkir
455495897,"POLYGON ((44.5616445 40.2155809, 44.561788 40.2155912, 44.561797 40.2155177, 44.5616535 40.2155075, 44.5616445 40.2155809))",shop,Avan
456762935,"POLYGON ((44.477238 40.1345431, 44.477948 40.1345117, 44.4779683 40.1347788, 44.4772583 40.1348103, 44.477238 40.1345431))",work,Shengavit
478282841,"POLYGON ((44.5395632 40.1907056, 44.5394943 40.1905439, 44.5397069 40.190491, 44.5397412 40.1905716, 44.5396157 40.1906028, 44.5396503 40.190684, 44.5395632 40.1907056))",building,Norq marash
458801366,"POLYGON ((44.4747027 40.1204677, 44.4748084 40.1204438, 44.4747488 40.1202896, 44.4748671 40.1202629, 44.4749267 40.1204171, 44.4750494 40.1203894, 44.4750119 40.1202924, 44.4749848 40.1202985, 44.4749603 40.120235, 44.4750997 40.1202035, 44.4751617 40.120364, 44.4752844 40.1203362, 44.4752441 40.120232, 44.4752028 40.1202413, 44.4751374 40.1200719, 44.4751786 40.1200626, 44.4751346 40.1199488, 44.4750028 40.1199786, 44.4750653 40.1201404, 44.4749282 40.1201714, 44.4749062 40.1201144, 44.4749299 40.120109, 44.4748894 40.1200043, 44.4747816 40.1200286, 44.4748449 40.1201924, 44.4747155 40.1202216, 44.4746522 40.1200579, 44.4745529 40.1200803, 44.474594 40.1201865, 44.4746365 40.1201769, 44.474703 40.1203487, 44.4746604 40.1203583, 44.4747027 40.1204677))",kindergarten,Shengavit
458904893,"POLYGON ((44.4737408 40.1208269, 44.4737707 40.1209089, 44.4737014 40.1209237, 44.4738199 40.121247, 44.4739969 40.121209, 44.4739762 40.1211526, 44.4739525 40.1211576, 44.4738678 40.1209265, 44.474137 40.1208688, 44.4742369 40.1211412, 44.4746423 40.1210543, 44.4745965 40.1209295, 44.4743531 40.1209817, 44.4742977 40.1208308, 44.4746794 40.120749, 44.4746624 40.1207027, 44.4745875 40.1207187, 44.4745626 40.1206508, 44.4737408 40.1208269))",school,Shengavit
458907915,"POLYGON ((44.4743956 40.1224286, 44.4745271 40.1225107, 44.4746175 40.1224259, 44.4744861 40.1223439, 44.4743956 40.1224286))",shop,Shengavit
461012212,"POLYGON ((44.5064407 40.1660982, 44.5062909 40.1658485, 44.5056911 40.166059, 44.5059053 40.1664154, 44.5063169 40.1662779, 44.5064407 40.1660982))",cafe,Kentron
813132449,"POLYGON ((44.5351112 40.1663359, 44.5350277 40.1661948, 44.5351219 40.1661623, 44.5352053 40.1663034, 44.5351112 40.1663359))",building,Norq marash
461915680,"POLYGON ((44.5402436 40.1884302, 44.5401344 40.1882717, 44.5401832 40.1882521, 44.5402023 40.1882582, 44.5402581 40.1882348, 44.5402672 40.1882474, 44.5403211 40.1882248, 44.5403749 40.1882998, 44.540395 40.1882914, 44.5404128 40.1883162, 44.5403436 40.1883451, 44.5403681 40.1883792, 44.5403098 40.1884036, 44.5402436 40.1884302))",building,Norq marash
461706498,"POLYGON ((44.5368229 40.1854962, 44.5368434 40.1853953, 44.5369733 40.1854107, 44.5369529 40.1855116, 44.5368229 40.1854962))",building,Norq marash
461671441,"POLYGON ((44.5405539 40.1720189, 44.5406674 40.1720269, 44.54068 40.1719224, 44.5405665 40.1719144, 44.5405539 40.1720189))",building,Norq marash
462343804,"POLYGON ((44.5312219 40.1827521, 44.5312075 40.1826524, 44.5313194 40.1826429, 44.5313339 40.1827427, 44.5312219 40.1827521))",building,Norq marash
496464483,"POLYGON ((44.5318011 40.1860562, 44.5318985 40.1860595, 44.5318954 40.186113, 44.5320261 40.1861174, 44.5320279 40.1860872, 44.5321103 40.18609, 44.532114 40.1860266, 44.5320846 40.1860256, 44.5320861 40.1860001, 44.5320346 40.1859984, 44.532037 40.1859557, 44.5318073 40.1859479, 44.5318011 40.1860562))",building,Norq marash
461662030,"POLYGON ((44.5430825 40.1796886, 44.543269 40.1796322, 44.5431968 40.1794929, 44.5430103 40.1795494, 44.5430825 40.1796886))",building,Norq marash
462347402,"POLYGON ((44.5355399 40.1891804, 44.5356779 40.1891018, 44.5357551 40.1891809, 44.5356171 40.1892595, 44.5355399 40.1891804))",building,Norq marash
461913056,"POLYGON ((44.5423623 40.1889537, 44.5423704 40.1889361, 44.5423971 40.1889433, 44.542389 40.1889609, 44.5423623 40.1889537))",building,Norq marash
461725409,"POLYGON ((44.5466947 40.1882354, 44.5468493 40.1883078, 44.546951 40.1881811, 44.5467965 40.1881087, 44.5466947 40.1882354))",building,Norq marash
461710561,"POLYGON ((44.5462492 40.1882156, 44.5463407 40.1881017, 44.5464069 40.1881327, 44.5463154 40.1882466, 44.5462492 40.1882156))",building,Norq marash
478270006,"POLYGON ((44.5403374 40.1902138, 44.5403128 40.1901621, 44.5403514 40.1901514, 44.540331 40.1901084, 44.540377 40.1900956, 44.540422 40.1901903, 44.5403374 40.1902138))",building,Norq marash
461921585,"POLYGON ((44.5352005 40.1926418, 44.5352225 40.1926093, 44.5352661 40.1926266, 44.5352441 40.192659, 44.5352005 40.1926418))",building,Norq marash
461724330,"POLYGON ((44.5488299 40.1873815, 44.5489443 40.1874892, 44.5489884 40.1874619, 44.5489552 40.1874307, 44.5490329 40.1873825, 44.5489516 40.187306, 44.5488299 40.1873815))",building,Norq marash
478282838,"POLYGON ((44.5412336 40.1902969, 44.5412093 40.1902466, 44.5413099 40.1902182, 44.5413342 40.1902685, 44.5412336 40.1902969))",building,Norq marash
461906446,"POLYGON ((44.5495236 40.1919728, 44.5495377 40.1919192, 44.5496546 40.1919371, 44.5496432 40.1919803, 44.5496143 40.1919759, 44.549611 40.1919884, 44.549581 40.1919838, 44.5495834 40.1919749, 44.5495592 40.1919712, 44.5495574 40.191978, 44.5495236 40.1919728))",building,Norq marash
462347321,"POLYGON ((44.5312743 40.1863164, 44.5313008 40.186234, 44.5313755 40.186248, 44.531349 40.1863304, 44.5312743 40.1863164))",building,Norq marash
461711719,"POLYGON ((44.546919 40.1869442, 44.5468159 40.1867997, 44.5469506 40.1867436, 44.5469842 40.1867907, 44.5470065 40.1867919, 44.5470193 40.1868041, 44.5470241 40.1868163, 44.5470241 40.1868309, 44.5470177 40.1868443, 44.54705 40.1868896, 44.546919 40.1869442))",building,Norq marash
462343800,"POLYGON ((44.5302488 40.1831032, 44.5303748 40.1831958, 44.5304189 40.1831607, 44.5302929 40.1830681, 44.5302488 40.1831032))",building,Norq marash
477928944,"POLYGON ((44.5424353 40.1744916, 44.5424581 40.1743815, 44.5426732 40.1744075, 44.5426634 40.1744549, 44.5426116 40.1744487, 44.5425987 40.1745113, 44.5424353 40.1744916))",building,Norq marash
478274666,"POLYGON ((44.5417188 40.1893373, 44.5417025 40.1892948, 44.5416821 40.1892993, 44.5416644 40.1892529, 44.5416864 40.189248, 44.5416695 40.1892037, 44.5417206 40.1891924, 44.5417316 40.1892214, 44.5418807 40.1891881, 44.5419205 40.1892924, 44.5417188 40.1893373))",building,Norq marash
474008843,"POLYGON ((44.5286862 40.1862779, 44.5287075 40.1862063, 44.5287718 40.1862174, 44.5287505 40.1862891, 44.5286862 40.1862779))",building,Norq marash
477226750,"POLYGON ((44.5414506 40.1708911, 44.5416154 40.1709433, 44.5416815 40.1708215, 44.5415166 40.1707693, 44.5414506 40.1708911))",building,Norq marash
461725402,"POLYGON ((44.5475416 40.1879724, 44.5476253 40.1878013, 44.5476933 40.1878207, 44.5476097 40.1879918, 44.5475416 40.1879724))",building,Norq marash
461918277,"POLYGON ((44.5372515 40.1912606, 44.5373802 40.1913891, 44.5374688 40.1913373, 44.5373401 40.1912088, 44.5372515 40.1912606))",building,Norq marash
493131340,"POLYGON ((44.5410081 40.1663625, 44.5412346 40.1662794, 44.5411894 40.1662075, 44.5409629 40.1662905, 44.5410081 40.1663625))",building,Norq marash
461734792,"POLYGON ((44.545111 40.190521, 44.5452363 40.1905676, 44.5452932 40.1904782, 44.5451679 40.1904316, 44.545111 40.190521))",building,Norq marash
475309274,"POLYGON ((44.5290092 40.1722311, 44.5289683 40.172085, 44.5290807 40.1720666, 44.5291216 40.1722128, 44.5290092 40.1722311))",building,Norq marash
461725393,"POLYGON ((44.5476988 40.1875966, 44.5476998 40.1874804, 44.5478163 40.1874809, 44.5478154 40.1875971, 44.5476988 40.1875966))",building,Norq marash
461692286,"POLYGON ((44.5413717 40.1717681, 44.5413717 40.1716837, 44.5414822 40.1716837, 44.5414822 40.1717681, 44.5413717 40.1717681))",building,Norq marash
461921567,"POLYGON ((44.5354264 40.1923892, 44.5354283 40.1923291, 44.5352478 40.1923258, 44.5354264 40.1923892))",building,Norq marash
461711731,"POLYGON ((44.5456836 40.185207, 44.5458042 40.1851557, 44.5457439 40.185073, 44.5456233 40.1851243, 44.5456836 40.185207))",building,Norq marash
461692014,"POLYGON ((44.5415497 40.1730917, 44.5417532 40.173104, 44.5417628 40.1730117, 44.5415593 40.1729993, 44.5415497 40.1730917))",building,Norq marash
461723258,"POLYGON ((44.5484904 40.1846141, 44.5485547 40.1845852, 44.5484722 40.1844778, 44.5484078 40.1845067, 44.5484904 40.1846141))",building,Norq marash
461710575,"POLYGON ((44.5456709 40.1862365, 44.5458504 40.186158, 44.5460065 40.1863664, 44.5458269 40.1864449, 44.5456709 40.1862365))",school,Norq marash
462597019,"POLYGON ((44.5950104 40.18869, 44.5950863 40.1886724, 44.5950467 40.1885817, 44.5949742 40.1885994, 44.5950104 40.18869))",shop,Nor-norq
462597384,"POLYGON ((44.5957582 40.1889873, 44.5955949 40.1885238, 44.5957054 40.1885011, 44.5958686 40.1889646, 44.5957582 40.1889873))",shop,Nor-norq
462907704,"POLYGON ((44.5895378 40.2198642, 44.5900072 40.2200548, 44.5901371 40.2198683, 44.5896677 40.2196777, 44.5895378 40.2198642))",work,Avan
462907709,"POLYGON ((44.5892998 40.2197342, 44.5893771 40.2196116, 44.5894936 40.2196544, 44.5894019 40.2197999, 44.5892998 40.2197342))",work,Avan
463804457,"POLYGON ((44.4866247 40.1938345, 44.486733 40.1939027, 44.4870869 40.1941162, 44.4872077 40.1939993, 44.4868534 40.1937856, 44.4867443 40.1937188, 44.4866247 40.1938345))",university,Arabkir
464554700,"POLYGON ((44.5122532 40.182066, 44.5124332 40.1822047, 44.5125611 40.1821078, 44.5123811 40.1819691, 44.5122532 40.182066))",work,Kentron
465751044,"POLYGON ((44.446099 40.1792609, 44.4465864 40.1791364, 44.4464463 40.1788162, 44.4459588 40.1789407, 44.446099 40.1792609))",shop,Malatia
465796504,"POLYGON ((44.5288473 40.2108754, 44.5290404 40.2107974, 44.5285797 40.2102056, 44.528384 40.2102943, 44.5288473 40.2108754))",work,Arabkir
465942228,"POLYGON ((44.4453273 40.163071, 44.4460606 40.1631027, 44.4460682 40.1629993, 44.4460229 40.1629973, 44.4460324 40.1628702, 44.4461328 40.1628745, 44.446141 40.162764, 44.4460154 40.1627585, 44.4460245 40.1626355, 44.4458424 40.1626276, 44.4458323 40.1627637, 44.4459832 40.1627702, 44.4459681 40.1629737, 44.4455284 40.1629547, 44.4455442 40.1627412, 44.4456424 40.1627455, 44.4456518 40.1626194, 44.4454986 40.1626127, 44.4454905 40.1627222, 44.4453536 40.1627163, 44.4453428 40.162862, 44.4454575 40.162867, 44.4454501 40.1629673, 44.4453354 40.1629624, 44.4453273 40.163071))",kindergarten,Malatia
466615844,"POLYGON ((44.5503033 40.2290109, 44.5505 40.2289106, 44.5507037 40.2291434, 44.5505071 40.2292437, 44.5503033 40.2290109))",shop,Qanaqer zeuytun
471893167,"POLYGON ((44.5130141 40.1955676, 44.5130028 40.1955528, 44.5130542 40.1954905, 44.5130779 40.1954932, 44.5130891 40.1955099, 44.5130384 40.1955681, 44.5130141 40.1955676))",sport,Kentron
471893997,"POLYGON ((44.5094694 40.1959411, 44.5094374 40.1958935, 44.5095227 40.1958561, 44.5095993 40.1958368, 44.5096291 40.1958286, 44.5096544 40.1958286, 44.5096718 40.1958371, 44.5096771 40.1958441, 44.5096753 40.1958531, 44.5096691 40.1958612, 44.5096575 40.195868, 44.5096379 40.1958646, 44.5096219 40.1958707, 44.5096304 40.1958847, 44.5095574 40.1959173, 44.5094694 40.1959411))",sport,Kentron
471895060,"POLYGON ((44.510369 40.1976847, 44.5104183 40.197755, 44.5104209 40.1977618, 44.5104216 40.1977686, 44.5104196 40.1977778, 44.5104076 40.1977907, 44.5103903 40.1977995, 44.5103689 40.1978056, 44.5103554 40.1978056, 44.510344 40.1978033, 44.5103329 40.1977985, 44.5103236 40.1977904, 44.5102755 40.1977265, 44.5102918 40.1977312, 44.5103111 40.1977323, 44.5103302 40.1977295, 44.5103463 40.1977217, 44.5103583 40.1977132, 44.5103667 40.1977013, 44.510369 40.1976847))",sport,Kentron
472288591,"POLYGON ((44.5090272 40.1954181, 44.5089864 40.1953667, 44.5091589 40.1952869, 44.5091996 40.1953383, 44.5090272 40.1954181))",sport,Kentron
472307689,"POLYGON ((44.5136925 40.192944, 44.5136768 40.1929106, 44.5137813 40.192882, 44.513797 40.1929154, 44.5136925 40.192944))",sport,Kentron
472352286,"POLYGON ((44.544027 40.1839525, 44.5437268 40.1835283, 44.5439305 40.1834441, 44.5439626 40.1834872, 44.5439819 40.1835141, 44.5442307 40.1838683, 44.544027 40.1839525))",school,Norq marash
472376825,"POLYGON ((44.5259992 40.1774348, 44.525937 40.1774858, 44.5261332 40.17763, 44.5261911 40.1775825, 44.5263132 40.1774823, 44.526397 40.1774135, 44.5264818 40.1773439, 44.5266461 40.1772091, 44.5267587 40.1771167, 44.526782 40.1770976, 44.5268033 40.1770801, 44.5268122 40.1770728, 44.5267474 40.1770267, 44.5267824 40.176998, 44.5268932 40.176907, 44.526836 40.1768678, 44.5267314 40.1769536, 44.5267683 40.1769798, 44.5266768 40.177055, 44.5267245 40.1770889, 44.5266097 40.1771832, 44.5265588 40.177147, 44.5265403 40.1771491, 44.5264367 40.177075, 44.5265071 40.1770176, 44.5264541 40.1769797, 44.5265016 40.1769409, 44.5264699 40.1769182, 44.5265269 40.1768717, 44.5264907 40.1768459, 44.5265125 40.1768281, 44.5264728 40.1767998, 44.5260492 40.1771467, 44.526119 40.1771961, 44.5261824 40.1771448, 44.526143 40.1771163, 44.5262683 40.1770148, 44.5264043 40.1771129, 44.5263392 40.1771656, 44.5264228 40.1772259, 44.5263843 40.1772571, 44.5264059 40.1772726, 44.5263133 40.1773477, 44.5263637 40.1773839, 44.5263349 40.1774073, 44.5263465 40.1774156, 44.5262276 40.1775124, 44.5262142 40.1775028, 44.526172 40.1775372, 44.5261056 40.1774897, 44.5260918 40.177501, 44.5259992 40.1774348))",work,Kentron
472393025,"POLYGON ((44.5265827 40.1734504, 44.5265849 40.1733, 44.5267729 40.1733016, 44.5267725 40.1733263, 44.5267809 40.173333, 44.5267816 40.1733451, 44.5267747 40.1733594, 44.5267616 40.173368, 44.5267506 40.1733726, 44.5267334 40.1733721, 44.5267327 40.1733861, 44.5266696 40.1734512, 44.5265827 40.1734504))",shop,Kentron
472398075,"POLYGON ((44.5248282 40.1763065, 44.5248912 40.1762851, 44.5248985 40.1762776, 44.5249 40.1762689, 44.5248934 40.1762609, 44.5248858 40.1762575, 44.5248756 40.176257, 44.5248129 40.1762798, 44.5248089 40.1762855, 44.5248071 40.1762901, 44.5248096 40.1762984, 44.5248176 40.1763037, 44.5248282 40.1763065))",sport,Kentron
472676591,"POLYGON ((44.5194585 40.1762718, 44.5195605 40.1761382, 44.5195514 40.1761357, 44.5195439 40.176131, 44.5195392 40.1761251, 44.5194887 40.1761001, 44.5194411 40.1761064, 44.5193504 40.1762023, 44.51936 40.176196, 44.519373 40.1761896, 44.5193953 40.1761853, 44.5194182 40.1761867, 44.5194394 40.1761936, 44.5194566 40.1762052, 44.5194688 40.1762238, 44.5194721 40.17624, 44.5194694 40.1762552, 44.5194585 40.1762718))",hospital,Kentron
472679661,"POLYGON ((44.5179798 40.179615, 44.51801 40.1795811, 44.5180427 40.1795981, 44.5180126 40.179632, 44.5179798 40.179615))",cafe,Kentron
472679663,"POLYGON ((44.5188254 40.1791319, 44.5189251 40.1791839, 44.5189512 40.1791546, 44.5188516 40.1791026, 44.5188254 40.1791319))",cafe,Kentron
472698225,"POLYGON ((44.5204029 40.1761161, 44.5205568 40.1761976, 44.5207301 40.1760066, 44.5207053 40.1759934, 44.5207352 40.1759605, 44.520708 40.1759461, 44.5207445 40.1759059, 44.5206928 40.1758785, 44.5206552 40.1759199, 44.5206316 40.1759074, 44.5205991 40.1759432, 44.5205725 40.1759291, 44.5204029 40.1761161))",work,Kentron
